id_usuario,edad,sexo,escolaridad,servicio_salud,tipo_empleo,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion_transaccion,valor_transaccion,categoria_gasto,perfil_usuario
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,7-Eleven,556.0,Alimentacion,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,Farmacia del Ahorro,294.41,Salud,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,Gasolina Premium,339.82,Transporte,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,Tienda departamental,556.09,Otros,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,Viaje Uber,333.91,Transporte,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,Chedraui,771.82,Alimentacion,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,7-Eleven,675.32,Alimentacion,En riesgo
2940,40,M,Basica,IMSS,Informal,14013.52,51,Baja,Dentista,331.91,Salud,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Mantenimiento hogar,2637.06,Vivienda,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Internet Totalplay,215.47,Servicios,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Boletos de evento,206.19,Ocio,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Ropa,268.43,Otros,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Chedraui,318.6,Alimentacion,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Consulta medica,135.07,Salud,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Gasolina Premium,230.66,Transporte,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Gasolina Magna,283.06,Transporte,En riesgo
2941,21,M,Media Superior,IMSS,Formal,9287.91,38,Baja,Mercado sobre ruedas,317.52,Alimentacion,En riesgo
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Reparacion plomeria,826.96,Vivienda,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Plan Movistar,110.41,Servicios,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Internet Totalplay,92.41,Servicios,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,OXXO,186.22,Alimentacion,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Suscripcion Spotify,50.95,Ocio,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Pago Elektra,123.98,Otros,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Pago Elektra,129.47,Otros,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,Walmart Express,173.59,Alimentacion,Finanzas sanas
2942,44,M,Media Superior,ISSSTE,Formal,6244.84,17,Alta,OXXO,185.9,Alimentacion,Finanzas sanas
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Predial,1893.52,Vivienda,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,OXXO,330.85,Alimentacion,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Gasolina Magna,273.17,Transporte,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Walmart Express,288.67,Alimentacion,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Pago de Agua (SACMEX),254.26,Servicios,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Recarga tarjeta Metro/Metrobus,297.41,Transporte,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Suscripcion Netflix,206.24,Ocio,En observacion
2943,35,M,Media Superior,ISSSTE,Informal,9075.96,38,Baja,Suscripcion Spotify,162.79,Ocio,En observacion
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Pago de Renta,684.08,Vivienda,Finanzas sanas
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Dentista,41.2,Salud,Finanzas sanas
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Fruteria del barrio,98.81,Alimentacion,Finanzas sanas
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Viaje DiDi,68.64,Transporte,Finanzas sanas
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Analisis Laboratorio,48.24,Salud,Finanzas sanas
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Panaderia,120.4,Alimentacion,Finanzas sanas
2944,38,H,Basica,Ninguno,Informal,4199.09,6,Alta,Tortilleria,116.17,Alimentacion,Finanzas sanas
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Cuota de condominio,2542.23,Vivienda,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Chedraui,360.29,Alimentacion,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Tortilleria,329.06,Alimentacion,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Tienda departamental,307.18,Otros,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Analisis Laboratorio,132.44,Salud,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Recarga AT&T,201.19,Servicios,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,La Comer,397.22,Alimentacion,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Chedraui,395.05,Alimentacion,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Chedraui,391.5,Alimentacion,En riesgo
2945,45,M,Superior,Ninguno,Informal,8095.05,71,Baja,Chedraui,311.56,Alimentacion,En riesgo
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,Abono Hipoteca,2001.25,Vivienda,En observacion
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,Panaderia,225.7,Alimentacion,En observacion
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,Suscripcion Netflix,138.1,Ocio,En observacion
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,Internet Totalplay,158.05,Servicios,En observacion
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,7-Eleven,230.06,Alimentacion,En observacion
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,Pago Elektra,261.11,Otros,En observacion
2946,52,M,Media Superior,Privado,Formal,7314.78,36,Baja,Viaje DiDi,227.9,Transporte,En observacion
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Reparacion plomeria,1619.4,Vivienda,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Abono Coppel,161.93,Otros,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,OXXO,262.55,Alimentacion,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Chedraui,209.34,Alimentacion,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Regalo cumpleanos,168.21,Otros,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Walmart Express,221.27,Alimentacion,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Gas natural,131.17,Servicios,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Internet Totalplay,162.03,Servicios,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,Chedraui,220.69,Alimentacion,Finanzas sanas
2947,39,M,Basica,Ninguno,Formal,8890.56,26,Alta,7-Eleven,217.66,Alimentacion,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Reparacion plomeria,1780.83,Vivienda,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Recarga Telcel,249.75,Servicios,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Optica,175.42,Salud,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Gasolina Premium,268.38,Transporte,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Gasolina Magna,288.02,Transporte,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Bodega Aurrera,395.09,Alimentacion,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Consulta medica,162.61,Salud,Finanzas sanas
2948,57,M,Basica,Privado,Formal,13887.98,22,Alta,Mercado sobre ruedas,372.18,Alimentacion,Finanzas sanas
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Cuota de condominio,2986.47,Vivienda,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Recarga Telcel,312.96,Servicios,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Recarga tarjeta Metro/Metrobus,319.15,Transporte,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Bodega Aurrera,447.85,Alimentacion,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Central de Abastos,570.07,Alimentacion,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Consulta medica,264.09,Salud,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Superama,477.5,Alimentacion,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Farmacia del Ahorro,254.67,Salud,En riesgo
2949,40,M,Media Superior,IMSS-Bienestar,Formal,12729.92,37,Baja,Taxi de sitio,408.57,Transporte,En riesgo
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Cuota de condominio,870.09,Vivienda,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Mascota - accesorios,127.45,Otros,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Regalo cumpleanos,100.89,Otros,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Recarga tarjeta Metro/Metrobus,99.7,Transporte,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,7-Eleven,149.56,Alimentacion,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Central de Abastos,145.39,Alimentacion,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Ropa,96.94,Otros,En observacion
2950,20,H,Superior,IMSS,Formal,3551.13,35,Baja,Plan Movistar,109.01,Servicios,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Mantenimiento hogar,562.96,Vivienda,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Papeleria,79.47,Otros,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Taxi de sitio,88.99,Transporte,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Farmacia Guadalajara,58.88,Salud,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Mascota - accesorios,96.96,Otros,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Tortilleria,127.29,Alimentacion,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Pago de Agua (SACMEX),77.38,Servicios,En observacion
2951,57,M,Superior,Privado,Informal,2800.0,37,Baja,Papeleria,92.35,Otros,En observacion
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Abono Hipoteca,1250.37,Vivienda,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Regalo cumpleanos,119.1,Otros,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Tortilleria,200.17,Alimentacion,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Concierto,84.35,Ocio,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Mercado sobre ruedas,206.13,Alimentacion,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Papeleria,125.43,Otros,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Tienda departamental,107.61,Otros,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Recarga Telcel,158.88,Servicios,Finanzas sanas
2952,67,H,Media Superior,ISSSTE,Autoempleo,7409.88,12,Alta,Viaje Uber,115.01,Transporte,Finanzas sanas
2953,27,M,Superior,IMSS,Formal,7159.55,36,Baja,Reparacion plomeria,1845.01,Vivienda,En observacion
2953,27,M,Superior,IMSS,Formal,7159.55,36,Baja,Taxi de sitio,238.94,Transporte,En observacion
2953,27,M,Superior,IMSS,Formal,7159.55,36,Baja,Central de Abastos,294.22,Alimentacion,En observacion
2953,27,M,Superior,IMSS,Formal,7159.55,36,Baja,Boletos de evento,116.75,Ocio,En observacion
2953,27,M,Superior,IMSS,Formal,7159.55,36,Baja,Restaurante,116.36,Ocio,En observacion
2953,27,M,Superior,IMSS,Formal,7159.55,36,Baja,Dentista,147.24,Salud,En observacion
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Abono Hipoteca,603.68,Vivienda,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Gasolina Premium,73.3,Transporte,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Tienda departamental,75.29,Otros,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Pago Elektra,79.97,Otros,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Bodega Aurrera,106.02,Alimentacion,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Ropa,82.17,Otros,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Recarga Telcel,61.38,Servicios,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Salida fin de semana,45.21,Ocio,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Walmart Express,103.96,Alimentacion,Finanzas sanas
2954,42,M,Sin estudios,IMSS,Informal,3978.77,14,Alta,Superama,114.14,Alimentacion,Finanzas sanas
2955,69,M,Sin estudios,Privado,Formal,4305.52,61,Baja,Predial,1544.35,Vivienda,En riesgo
2955,69,M,Sin estudios,Privado,Formal,4305.52,61,Baja,Walmart Express,225.42,Alimentacion,En riesgo
2955,69,M,Sin estudios,Privado,Formal,4305.52,61,Baja,Concierto,99.67,Ocio,En riesgo
2955,69,M,Sin estudios,Privado,Formal,4305.52,61,Baja,Regalo cumpleanos,190.4,Otros,En riesgo
2955,69,M,Sin estudios,Privado,Formal,4305.52,61,Baja,Tienda departamental,172.11,Otros,En riesgo
2955,69,M,Sin estudios,Privado,Formal,4305.52,61,Baja,Chedraui,243.43,Alimentacion,En riesgo
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Pago de Renta,1333.17,Vivienda,En observacion
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Suscripcion Netflix,102.61,Ocio,En observacion
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Papeleria,150.85,Otros,En observacion
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Abono Coppel,155.88,Otros,En observacion
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Taxi de sitio,113.08,Transporte,En observacion
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Taxi de sitio,110.42,Transporte,En observacion
2956,66,M,Superior,IMSS,Autoempleo,4690.72,35,Baja,Bar,80.52,Ocio,En observacion
2957,25,M,Media Superior,IMSS,Formal,12097.61,37,Baja,Reparacion plomeria,2501.23,Vivienda,En observacion
2957,25,M,Media Superior,IMSS,Formal,12097.61,37,Baja,7-Eleven,428.34,Alimentacion,En observacion
2957,25,M,Media Superior,IMSS,Formal,12097.61,37,Baja,Optica,226.41,Salud,En observacion
2957,25,M,Media Superior,IMSS,Formal,12097.61,37,Baja,Papeleria,332.65,Otros,En observacion
2957,25,M,Media Superior,IMSS,Formal,12097.61,37,Baja,Bar,272.26,Ocio,En observacion
2957,25,M,Media Superior,IMSS,Formal,12097.61,37,Baja,Panaderia,464.76,Alimentacion,En observacion
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Pago de Renta,877.12,Vivienda,Finanzas sanas
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Viaje Uber,82.73,Transporte,Finanzas sanas
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Recarga Telcel,92.68,Servicios,Finanzas sanas
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Panaderia,155.86,Alimentacion,Finanzas sanas
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Bar,52.67,Ocio,Finanzas sanas
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Restaurante,60.51,Ocio,Finanzas sanas
2958,72,M,Media Superior,IMSS-Bienestar,Autoempleo,5363.52,24,Alta,Recarga AT&T,109.46,Servicios,Finanzas sanas
2959,28,M,Media Superior,Ninguno,Autoempleo,3371.98,69,Baja,Predial,1157.68,Vivienda,En riesgo
2959,28,M,Media Superior,Ninguno,Autoempleo,3371.98,69,Baja,Analisis Laboratorio,77.08,Salud,En riesgo
2959,28,M,Media Superior,Ninguno,Autoempleo,3371.98,69,Baja,Gas natural,80.22,Servicios,En riesgo
2959,28,M,Media Superior,Ninguno,Autoempleo,3371.98,69,Baja,Pago de Agua (SACMEX),93.89,Servicios,En riesgo
2959,28,M,Media Superior,Ninguno,Autoempleo,3371.98,69,Baja,Central de Abastos,151.59,Alimentacion,En riesgo
2959,28,M,Media Superior,Ninguno,Autoempleo,3371.98,69,Baja,Consulta medica,68.94,Salud,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,Abono Hipoteca,1265.72,Vivienda,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,Taxi de sitio,178.15,Transporte,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,Recibo CFE,190.34,Servicios,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,Panaderia,226.53,Alimentacion,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,Panaderia,227.97,Alimentacion,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,Farmacia Guadalajara,128.69,Salud,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,La Comer,206.64,Alimentacion,En riesgo
2960,22,M,Superior,Ninguno,Autoempleo,6444.65,37,Baja,7-Eleven,212.22,Alimentacion,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,Cuota de condominio,1852.01,Vivienda,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,Recibo CFE,212.7,Servicios,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,7-Eleven,326.24,Alimentacion,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,Papeleria,318.52,Otros,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,Viaje Uber,144.76,Transporte,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,Superama,340.35,Alimentacion,En riesgo
2961,75,H,Media Superior,Ninguno,Formal,6626.1,47,Baja,Salida fin de semana,141.97,Ocio,En riesgo
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Mantenimiento hogar,669.43,Vivienda,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Suscripcion Netflix,44.0,Ocio,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Gasolina Premium,60.82,Transporte,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Suscripcion Spotify,47.84,Ocio,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Gasolina Premium,87.76,Transporte,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Gasolina Premium,78.53,Transporte,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Concierto,42.01,Ocio,Finanzas sanas
2962,62,M,Superior,IMSS-Bienestar,Informal,4169.49,10,Alta,Walmart Express,134.23,Alimentacion,Finanzas sanas
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Cuota de condominio,1701.47,Vivienda,En observacion
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Central de Abastos,362.4,Alimentacion,En observacion
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Gasolina Magna,282.97,Transporte,En observacion
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Bodega Aurrera,302.27,Alimentacion,En observacion
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Suscripcion Spotify,198.47,Ocio,En observacion
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Viaje DiDi,274.22,Transporte,En observacion
2963,70,H,Media Superior,Privado,Formal,8653.12,36,Media,Recarga Telcel,255.1,Servicios,En observacion
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Reparacion plomeria,1524.57,Vivienda,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Panaderia,253.02,Alimentacion,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,7-Eleven,268.76,Alimentacion,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Fruteria del barrio,290.79,Alimentacion,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Gasolina Premium,231.42,Transporte,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,OXXO,362.36,Alimentacion,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Viaje Uber,207.2,Transporte,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Salida fin de semana,130.02,Ocio,Finanzas sanas
2964,72,M,Basica,IMSS,Formal,11067.38,21,Media,Dentista,149.48,Salud,Finanzas sanas
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Abono Hipoteca,1382.46,Vivienda,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Bar,118.16,Ocio,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Pago Elektra,156.47,Otros,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Recibo CFE,176.18,Servicios,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Gas natural,167.58,Servicios,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Mascota - accesorios,149.47,Otros,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Dentista,83.11,Salud,En observacion
2965,54,H,Superior,Ninguno,Formal,5653.79,34,Baja,Pago Elektra,165.3,Otros,En observacion
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Cuota de condominio,955.77,Vivienda,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Central de Abastos,173.15,Alimentacion,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Farmacia Guadalajara,72.8,Salud,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Chedraui,129.74,Alimentacion,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Boletos de evento,82.43,Ocio,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Gasolina Premium,72.87,Transporte,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Mercado sobre ruedas,169.04,Alimentacion,En riesgo
2966,73,M,Basica,Ninguno,Autoempleo,3371.93,81,Baja,Boletos de evento,62.49,Ocio,En riesgo
2967,62,M,Superior,ISSSTE,Autoempleo,5865.33,36,Media,Mantenimiento hogar,1272.29,Vivienda,En observacion
2967,62,M,Superior,ISSSTE,Autoempleo,5865.33,36,Media,Recarga AT&T,128.98,Servicios,En observacion
2967,62,M,Superior,ISSSTE,Autoempleo,5865.33,36,Media,Chedraui,246.96,Alimentacion,En observacion
2967,62,M,Superior,ISSSTE,Autoempleo,5865.33,36,Media,Suscripcion Netflix,134.24,Ocio,En observacion
2967,62,M,Superior,ISSSTE,Autoempleo,5865.33,36,Media,Farmacia del Ahorro,125.71,Salud,En observacion
2967,62,M,Superior,ISSSTE,Autoempleo,5865.33,36,Media,Viaje Uber,171.38,Transporte,En observacion
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Abono Hipoteca,1150.6,Vivienda,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Ropa,122.0,Otros,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Viaje Uber,138.53,Transporte,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,OXXO,170.87,Alimentacion,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Recarga tarjeta Metro/Metrobus,110.28,Transporte,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Recarga Telcel,155.66,Servicios,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Internet Totalplay,117.68,Servicios,Finanzas sanas
2968,55,M,Media Superior,ISSSTE,Formal,7598.86,13,Alta,Panaderia,223.74,Alimentacion,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Predial,368.67,Vivienda,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Gasolina Magna,47.3,Transporte,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Recarga Telcel,48.13,Servicios,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Viaje Uber,51.73,Transporte,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,OXXO,73.12,Alimentacion,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Fruteria del barrio,94.04,Alimentacion,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Chedraui,73.02,Alimentacion,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,Boletos de evento,32.19,Ocio,Finanzas sanas
2969,46,H,Media Superior,ISSSTE,Informal,2800.0,9,Media,La Comer,63.93,Alimentacion,Finanzas sanas
2970,22,H,Media Superior,IMSS-Bienestar,Autoempleo,8239.4,40,Baja,Pago de Renta,1892.58,Vivienda,En observacion
